id,text,dataset,anger,fear,joy,sadness,disgust,surprise,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise
30995,y'all shabazz's name in my phone is 'easy breezy beautiful' &amp; I will not apologize.,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30996,"During the day @JeffProbst is jovial. At #TribalCouncil he's a different,  darker fellow.  Still simply but smiles are few. #Survivor",test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30997,🎉 It is time for a most joyous celebration! 🎉,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30998,@FilthyFrank My first time watching your vids and i died of laughter. Keep this up dude,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
30999,@DumTeeDum don't think Ian knew of Pavel. He knew about Charlie. I bet Rob will cackle with glee when he heard what has happened #thearchers,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31000,Mou is too jovial and trying to impress those players too much. No player is bigger than manutd. SAF won't tolerate all this bs @ManUtd,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31001,Your #smile is a messenger of your good will.,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31002,imagine if teppu got animated by madhouse tho &gt;_&lt;,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31003,I'm highly animated even though I'm decomposing.,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31004,jk. started this week strong and it's still going strong. #optimism,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31005,jk. started this week strong and it's still going strong. ,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31006, @cailamarsai you've had me   the whole time watching @black_ishABC after you've lost your #glasses! It was #hilarious! @mrbabyboogaloo,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31007,Town is lively. Something happen?,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31008,"So today, I un armed my silence. My lungs rejoice in freedom. My insides had color too! A woman counted! My jawbone became a razor! For free",test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31009,@SQLBek My liver is elated that isn't us,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31010,"Symmetry is Key, everything must be aesthetically pleasing as possible, that is why I hold you twin pistols. #DeathTheKid #Bot",test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31011,"Oii oiii, @Louis_Tomlinson !!  \nTHANK YOU for always making me smile ! MY BIRTHDAY is in 16 days. 🎉 Mind following me as a gift ? 🎁 X225,884",test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31012,@Steeeevie_ breezy luvvvv,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31013,My @timehop literally cracks me up when I see posts from 2 years ago and later 😂 ,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31014,My @timehop literally cracks me up when I see posts from 2 years ago and later 😂 #hilarious,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31015,@ByeKandace can't cheer for a jigaboo,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31016,@daveweigel a laurel and hearty handshake,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31017,"@Bhavnay that, i dont mind too much. smoother, thicker texture. makes it more hearty. also, im glad iced coffee is a thing in the uk now.",test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31018,@LeeJarvis10 can't be following u pal he's smiling,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31019,love to play underlord while listening to cheery anime music,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31020,It's an exhilarating feeling. Working hard and feeling accomplished whether they notice or not--- you feel fu*king good 🤑,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31021,"Starting at 22 minutes, this week's @bestshow4life is straight-up paradigm shift level mirth.",test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31022,someone teach me how to cheer someone up,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31023,"@GreatDismal @Bencjacobs and it’s gleeful because they’re so inspired, so convinced they’re winning and at last have their strongman",test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31024,Avoiding hearty basset hound no time present-time american the brave: YDXef,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31025,alternate reality where @PoetryFound has a comments section and you can give poems a cheery thumbs up or a disappointed thumbs down,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31026,@ThatBritishDude no okay you don't not need to be going out of your way to make sure you are pleasing everyone do what makes you happy,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31027,"and I think some of our most spiritually weighty experiences came, counterintuitively and recognized in hindsight, in levity and daily grace",test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31028,"@TheGoatShow @GameGrumps now that I have been sucked into this wormhole of hilarity with no escape, I can say how weird and accurate this is",test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31029,@p_dortch7 I make sacrifices to make you happy,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31030,I'm ever so cheerful,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31031,@MarkDice Agreed.So tired of this nonsense . Soros must be elated.,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31032,@Get_Quenched16 Attempts by Western degenerates 2 imply that DPRK stoops to levity will be met by devastating nuclear retaliation.,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31033,"Girlfriends cooking me dinner again. spag blow it is, not to sure if she need my help 😂😂 #girlfriends #happy",test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31034,"Girlfriends cooking me dinner again. spag blow it is, not to sure if she need my help 😂😂 #girlfriends ",test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31035,Hannah: 'This week on Survivor: Find out who is more buoyant. Gen X or Millenials!' #survivor,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31036,Could not be happier!! #happy,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31037,Could not be happier!! ,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
31038,@joemrusso happy birthdayyyyyy pretty. Miss you!,test.gold,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
