id,text,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust,dataset,platform,primary_anger,secondary_anger,primary_disgust,secondary_disgust,primary_fear,secondary_fear,primary_joy,secondary_joy,primary_sadness,secondary_sadness,primary_surprise,secondary_surprise,nulls
2017-En-31399,in love with @BarberCeleste  insta!!!... ,False,False,False,False,True,True,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-30280,"@AJStylesOrg I know they have you a scripted ego maniac but, I was so elated to hear that you are a devout Christian like myself. Phenomanal",False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-20740,@carlybigelow13 first you take the room now you wanna beat me up ,True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-30499,A decent sleep makes Kurt a happy soldier. Spit &amp; polish the converse men. chests out and baseball caps at a jaunty angle.,False,False,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-20418,@LmRyle @tomcolicchio @realDonaldTrump @HillaryClinton @ajjaffe I understand your concerns but look at her foundation contributions #worry,False,False,False,True,False,False,False,False,False,False,False,train,twitter,False,False,False,False,True,True,False,False,False,False,False,False,0
2017-En-20073,@BBCPolitics @BBCNews I'd rather leave my child with @BorisJohnson #shudder,False,False,True,True,False,False,False,True,True,False,False,train,twitter,False,False,True,True,True,True,False,False,True,True,False,False,0
2017-En-40231,@deshbhakthoon always unhappy and easily offended.,True,False,False,False,False,False,False,False,True,False,False,train,twitter,True,True,False,False,False,False,False,False,True,True,False,False,0
2017-En-40568,Standard Candice starting the show with a pout #startasyoumeantogoon #GBBO,False,False,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-21279,inha's and seol's banter is rly fun to read. im in awe that seol is willing to deal with her tho,False,False,False,False,True,False,False,False,False,True,False,train,twitter,False,False,False,False,False,False,True,True,False,False,True,True,0
2017-En-11546,Extremely bitter about the fact that the Subway in Robart's has been replaced with a low-rent version of Chipotle,True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-30245,"Being a veteran just totally got me out of a ticket. I'm elated right now, close call.",False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-10509,@HuffPostUK  NO greater wrath than a woman scorned.,True,False,False,False,False,False,False,False,False,False,False,train,twitter,True,True,False,False,False,False,False,False,False,False,False,False,0
2017-En-20560,"3 #tmobile #stores, #original #note7 #customer and zero #results... What's going on guys? #terrible #customerservice #2hour #waittime",True,False,True,False,False,False,False,False,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,False,False,False,0
2017-En-20163,Don't wanna really go out but I can't say no. Deffo have a fear of missing out,False,False,False,True,False,False,False,False,False,False,False,train,twitter,False,False,False,False,True,True,False,False,False,False,False,False,0
2017-En-40124,Nasty nasty chilly rain has put a damper on my afternoon cigar.  This is NOT a good thing. @cspanwj And FOUR #CongressCritters tomorrow?,False,False,True,False,False,False,False,False,True,False,False,train,twitter,False,False,True,True,False,False,False,False,True,True,False,False,0
2017-En-41412,It's always depressing to sort WordPress plugin recommendations not by 'best' but by 'least offensive in terms of premium features.',True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-30988,18' \nMichael Carrick as struck the back of the net much to the delight of under pressure man u fanz and MOU...,False,False,False,False,False,False,False,False,True,False,False,train,twitter,False,False,False,False,False,False,False,False,True,True,False,False,0
2017-En-41233,But right now I'm feeling pretty desolate.,True,False,False,False,False,False,False,False,True,False,False,train,twitter,True,True,False,False,False,False,False,False,True,True,False,False,0
2017-En-40552,"I'm onto you, @Sargon_of_Akkad, I know you secretly pine for a masculine order, objective morality, and disciplined transcendent pursuits.",False,True,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-31513,Literally dying &amp; living at the same time as I catch up on @adrian_ver 's twitter. If you aren't following him your life is BASIC. #hilarity,False,False,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-31084,"Yesterday , on 21 Sept. 2016 , i installed a new stratagem including audacity by rejoicing at Harbour tower,i will tenaciously follow up up.",False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-40093,. @KotakBankLtd @udaykotak official got in touch. Issue not addressed. #unhappy #patheticservices,True,False,True,False,False,False,False,False,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-20736,Mary astounded there at the concept of having leftover milk at the end of your cereal #GBBO,False,False,False,False,False,False,False,False,True,True,False,train,twitter,False,False,False,False,False,False,False,False,True,True,True,True,0
2017-En-20164,Biggest #THREAT 2 #GLOBAL #STABILITY? #climatechange #food #water #security #terrorism #russia #war #trump #clinton #geopolitics #korea $vwo,True,False,True,True,False,False,False,True,False,False,False,train,twitter,True,True,True,True,True,True,False,False,False,True,False,False,0
2017-En-40023,This the most depressing shit ever,True,False,False,False,False,False,False,True,True,False,False,train,twitter,True,True,False,False,False,False,False,False,True,True,False,False,0
2017-En-30662,which always leads to the kind of hilarity average people will never experience - especially during breakups.,False,True,False,False,False,False,True,False,True,False,False,train,twitter,False,False,False,False,False,False,False,True,True,True,False,False,0
2017-En-20046,@corruptmelon now im feeling the #worry,False,False,False,True,False,False,False,False,False,False,False,train,twitter,False,False,False,False,True,True,False,False,False,False,False,False,0
2017-En-21956,Huge congrats to my friends at @VoidMovie on the #USAPREMIERE tomorrow! #film  #thevoid #featurefilm #scaryshit,False,False,False,False,True,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-21746,@Justin_Gau @JamesMelville You certainly wouldn't catch me with the multitude. ,False,True,False,False,False,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,False,True,False,False,False,False,0
2017-En-20622,How can you blame the manager watching these players play? It's abysmal. Our team are dreadful. If Jose can't save us. No-one can.  #mufc,True,False,True,False,False,False,False,True,True,False,False,train,twitter,True,True,True,True,False,False,False,False,True,True,False,False,0
2017-En-10431,@JohnKerry can be as indignant as he wants but the world knows Obama will do nothing and Putin will just do what he wants #Aleppo #Syria,True,False,True,False,False,False,False,True,False,False,False,train,twitter,True,True,True,True,False,False,False,False,False,True,False,False,0
2017-En-21572,"When's it all finished, you will discover that it was never random! #thoughts  #CrossoverLife",False,False,False,False,False,False,True,False,False,False,False,train,twitter,False,False,False,False,False,False,False,True,False,False,False,False,0
2017-En-31185,We have been a better second half team this season. So there's that. #optimism,False,False,False,False,True,False,True,False,False,False,True,train,twitter,False,False,False,False,False,False,True,True,False,False,False,True,0
2017-En-22081,@mcrichard awe that's adorable,False,False,False,False,True,True,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-21334,"@HillaryClinton evidently @realDonaldTrump feels above #norms. SHOW the #tax return, if you have nothing to #fear",False,False,False,True,False,False,False,False,False,False,False,train,twitter,False,False,False,False,True,True,False,False,False,False,False,False,0
2017-En-30882,@chencouture LMAO Is it that 'so slutty' hater girl? That video was hilarious. 😂,False,False,False,False,True,False,False,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
2017-En-30156,Day 3 of #harvest16 - listening to the sound of the chopper working it's way closer to home at @mountaindairy makes me #happy. #farm365,False,False,False,False,True,True,True,False,False,False,False,train,twitter,False,False,False,False,False,False,True,True,False,False,False,False,0
